FID,GlobalID,Type,SubType,Name,Orig_Name,Source,Province,Prov_Code,District,Distr_Code,LAT,LONG,Data_year,x,y
729,36LVK678802_002,School,Basic School,Nthombimbi Basic School,nthombimbi basic sch,ZamStats,Eastern,103,Chipata,103002,-13.7472856197,32.7029967798,2010,32.7029967797776,-13.7472856197355
730,36LVL845164_002,School,Basic School,Dzoole Basic School,dzoole basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4195911004,32.8569702397,2010,32.8569702396849,-13.4195911004489
731,36LVL810105_002,School,Basic School,Kasonjola Basic School,kasonjola basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.47258953,32.8253572199,2010,32.8253572198599,-13.4725895299828
732,36LVL798158_001,School,Community School,Sun bridge Community School,sun bridge com,ZamStats,Eastern,103,Chipangali,103011,-13.4246364104,32.8138230603,2010,32.813823060286,-13.424636410442
733,36LVL917229_001,School,Community School,Komkomole Community School,komkomole com sch,ZamStats,Eastern,103,Chipangali,103011,-13.3613177604,32.92421054,2010,32.9242105399845,-13.3613177604063
734,36LVL919333_001,School,Basic School,Lukusuzi Basic School,lukusuzi mb sch,ZamStats,Eastern,103,Chipangali,103011,-13.2668486802,32.9259764398,2010,32.9259764397609,-13.2668486802224
735,36LVL875172_001,School,Community School,Mundemba Community School,mundemba com sch,ZamStats,Eastern,103,Chipangali,103011,-13.4128735002,32.8854350999,2010,32.88543509995,-13.4128735002118
736,36LVL876231_002,School,Basic School,Nyauzi Basic School,nyauzi basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.3589849901,32.8859423796,2010,32.8859423796372,-13.3589849900652
737,36LVL875232_001,School Affiliated Infrastructure,Teachers Compound,Nyauzi Teachers Compound,nyauzi teacher comp,ZamStats,Eastern,103,Chipangali,103011,-13.3581841798,32.8850158396,2010,32.8850158396094,-13.3581841797561
738,36LVL871195_001,School,Community School,Pafluji Community School,pafluji com sch,ZamStats,Eastern,103,Chipangali,103011,-13.3913912704,32.8816826904,2010,32.8816826904039,-13.3913912703908
739,36LVL886256_001,School,Community School,Vikwelukwelu Community School,vikwelukwelu com sch,ZamStats,Eastern,103,Chipangali,103011,-13.3363948404,32.8948301303,2010,32.8948301303063,-13.3363948404495
740,36LVL874142_002,School,Basic School,Tamanda Basic School,tamanda basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4392391998,32.8839400202,2010,32.8839400202158,-13.4392391998292
741,36LVL491052_002,School,Basic School,Kapara Basic School,kapara basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.5203195304,32.5304774296,2010,32.5304774295898,-13.5203195304219
742,36LVL412122_002,School,Basic School,Kasitu Basic School,kasitu basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4573975003,32.4575121198,2010,32.4575121197885,-13.4573975002943
743,36LVL457137_001,School,School,Kwinjili School,kwinjili schoo,ZamStats,Eastern,103,Chipangali,103011,-13.4433552997,32.49852234,2010,32.498522340034,-13.4433552997073
744,36LVL385083_002,School,Basic School,Mchenja Basic School,mchenja basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4925409797,32.4325146901,2010,32.4325146901009,-13.4925409796824
745,36LVL623272_002,School,Basic School,Chiziye Basic School,chiziye basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.3217198904,32.6523542404,2010,32.652354240356,-13.3217198903606
746,36LVL596240_002,School,Basic School,Chizukwe Basic School,chizukwe basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.35099167,32.62723929,2010,32.6272392899613,-13.3509916700295
747,36LVL616276_002,School,Basic School,Kanyindula Basic School,kanyindula basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.3184164898,32.6459239798,2010,32.6459239798079,-13.3184164898291
748,36LVL501300_002,School,Community School,Mchenja Community School,mchenja com sch,ZamStats,Eastern,103,Chipangali,103011,-13.2962125001,32.5399143603,2010,32.5399143602596,-13.2962125001068
749,36LVL588215_002,School,Community School,Muchule Community School,muchule com sch,ZamStats,Eastern,103,Chipangali,103011,-13.37361359,32.6199135097,2010,32.6199135097008,-13.3736135899952
750,36LVL564286_002,School,Community School,Mwai Community School,mwai com sch,ZamStats,Eastern,103,Chipangali,103011,-13.3093733399,32.5975018099,2010,32.5975018098607,-13.3093733399077
751,36LVL529330_003,School Affiliated Infrastructure,Teachers Compound,ChanyumbuTeachers Compound,teachers com,ZamStats,Eastern,103,Chipangali,103011,-13.2695225904,32.5656887098,2010,32.5656887097662,-13.2695225903952
752,36LVL616276_003,School Affiliated Infrastructure,Teachers Compound,Kanyindula Teachers Compound,teachers comp,ZamStats,Eastern,103,Chipangali,103011,-13.3183122197,32.64607904,2010,32.6460790400158,-13.3183122197331
753,36LVL596240_003,School Affiliated Infrastructure,Teachers Compound,Chizukwe Teachers Compound,teachers resi,ZamStats,Eastern,103,Chipangali,103011,-13.3505380403,32.62723619,2010,32.6272361899982,-13.3505380402983
754,36LVL571166_002,School,Basic School,Lukhalo Basic School,lukhalo basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4175140604,32.6046047201,2010,32.6046047201318,-13.4175140604255
755,36LVL538257_002,School,Community School,Muliliwa Community School,muliliwa com sch,ZamStats,Eastern,103,Chipangali,103011,-13.3348520697,32.5741986903,2010,32.5741986903174,-13.3348520696672
756,36LVL500237_002,School,Basic School,Munduwi Basic School,munduwi basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.3531531996,32.5385743497,2010,32.5385743497265,-13.3531531995604
757,36LVL481165_002,School,Basic School,Chambawa Basic School,chambawa basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4183773997,32.5207270996,2010,32.520727099576,-13.4183773996972
758,36LVL519162_002,School,Basic School,Kalembe Basic School,kalembe basic,ZamStats,Eastern,103,Chipangali,103011,-13.42147904,32.5561014898,2010,32.556101489792,-13.4214790400256
759,36LVL483470_002,School,Community School,Kangawa Community School,kangawa com sch,ZamStats,Eastern,103,Chipangali,103011,-13.1428917304,32.5233269101,2010,32.5233269101089,-13.142891730369
760,36LVL429170_002,School,Basic School,Lnkhuswe Basic School,lnkhuswe basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4134405398,32.4728303001,2010,32.4728303000783,-13.413440539849
761,36LVK243936_002,School,Basic School,Gundani Basic School,gundani basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.6248793304,32.3002346001,2010,32.3002346001467,-13.6248793304167
762,36LVK293943_002,School,Basic School,Kasuma Basic School,kasuma basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.6190296803,32.3470556504,2010,32.347055650398,-13.6190296802755
763,36LVK293941_002,School Affiliated Infrastructure,Teachers Compound,Kasuma Teachers Compound,teachers comp,ZamStats,Eastern,103,Kasenengwa,103012,-13.6202985302,32.3469562501,2010,32.3469562501309,-13.620298530153
764,36LVL266013_002,School,Basic School,Sumbe Basic School,sumbe basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5549315896,32.3216928504,2010,32.3216928504447,-13.5549315896211
765,36LVK344974_002,School,School,Katonda School,katonda sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5906886198,32.3942705803,2010,32.3942705803231,-13.5906886197839
766,36LVK314951_002,School,Basic School,Langa Basic School,langa basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.6111486802,32.3662010998,2010,32.3662010998009,-13.6111486801674
767,36LVL633374_001,School,School,Malauka School,malauka sch,ZamStats,Eastern,103,Chipangali,103011,-13.2291983397,32.6619736498,2010,32.6619736497641,-13.2291983397316
768,36LVK344973_002,School Affiliated Infrastructure,School Compound,Katonda School Compound,sch compound,ZamStats,Eastern,103,Kasenengwa,103012,-13.59182454,32.3938109197,2010,32.3938109197382,-13.5918245399705
769,36LVK179973_001,School Affiliated Infrastructure,School Compound,Chipembere School Compound,sch compound,ZamStats,Eastern,103,Kasenengwa,103012,-13.5909965701,32.2419900096,2010,32.2419900096313,-13.5909965701355
770,36LVK360935_001,School,School,Taonga School,taonga sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.62627592,32.4088530801,2010,32.4088530801056,-13.6262759199977
771,36LVL410052_002,School,Basic School,Kapita Basic School,kapita basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5202597597,32.45491952,2010,32.4549195200199,-13.5202597596801
772,36LVL362023_001,School Affiliated Infrastructure,School Compound,Kambwatike School Compound,school  comp,ZamStats,Eastern,103,Kasenengwa,103012,-13.5466293201,32.4109125096,2010,32.4109125096047,-13.546629320087
773,36LVL434003_002,School,Basic School,Chiparamba Basic School,chiparamba basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5643028896,32.4768784301,2010,32.4768784300955,-13.5643028895666
774,36LVL362022_001,School,School,Kambwatike School,kambwatike sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5471246901,32.4108012904,2010,32.4108012904472,-13.5471246900524
775,36LVK375981_002,School,Basic School,Kawawa Basic School,kawawa basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5843673301,32.4223926199,2010,32.4223926199235,-13.5843673300882
776,36LVL409037_002,School,Basic School,Malochi Basic School,malochi basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5340247802,32.4545587597,2010,32.4545587596791,-13.5340247802194
777,36LVL472030_001,School,Basic School,Mshawa Basic School,mshawa b sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5402037504,32.5122652301,2010,32.5122652300564,-13.5402037504027
778,36LVL662318_002,School,Basic School,Sese Basic School,sese basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.2804057397,32.68846809,2010,32.6884680900304,-13.2804057397331
779,36LVK583685_002,School,Basic School,Maguya Basic School,maguya basic,ZamStats,Eastern,103,Chipata,103002,-13.8525971999,32.61430937,2010,32.6143093699815,-13.8525971999008
780,36LVK484802_002,School,Basic School,Mtizwa Basic School,mtizwa basic,ZamStats,Eastern,103,Chipata,103002,-13.7465926903,32.5235790404,2010,32.5235790404404,-13.7465926903004
781,36LVK580747_002,School,Basic School,Nsingo Basic School,nsingo basic sch,ZamStats,Eastern,103,Chipata,103002,-13.7961698002,32.6114573401,2010,32.6114573400843,-13.7961698001961
782,36LVK609925_002,School,School,Chongololo School,chongolo sch,ZamStats,Eastern,103,Chipata,103002,-13.6356830103,32.6389680898,2010,32.6389680898055,-13.6356830102627
783,36LVK080726_002,School,Primary School,Kafupa Primary School,kafupa prim sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.8139018904,32.1488238996,2010,32.1488238996033,-13.8139018903599
784,36LVL352139_002,School,Basic School,Sisinje Basic School,sisinje basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.4412952803,32.4020860297,2010,32.4020860297465,-13.4412952802529
785,36LVK375706_002,School,Basic School,Kazimomwe Basic School,kazimomwe basic sh,ZamStats,Eastern,103,Chipata,103002,-13.8335313801,32.42183916,2010,32.4218391600493,-13.8335313800691
786,36LVK127629_002,School,Basic School,Mkoma Basic School,mkoma basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.9024737103,32.1928739003,2010,32.1928739003103,-13.9024737102935
787,36LVL452066_002,School,Basic School,Mtewe Basic School,kapara basic sch,ZamStats,Eastern,103,Chipangali,103011,-13.5078476702,32.4942909902,2010,32.4942909902371,-13.5078476702337
788,36LVK079763_002,School,Basic School,Mphunza Basic School,mphunza basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.7808627697,32.1483321296,2010,32.1483321296241,-13.780862769701
789,36LVK251623_002,School,School,Nkholowondo School,nkholowondo sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.9082577297,32.3075665003,2010,32.3075665002938,-13.9082577297104
790,36LVK138723_001,School Affiliated Infrastructure,Teachers Compound,Chizuzu Teachers Compound,teachers house,ZamStats,Eastern,103,Kasenengwa,103012,-13.8175605896,32.2033154897,2010,32.2033154897181,-13.8175605896495
791,36LVK196688_002,School,Basic School,Vuze Basic School,vuze basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.8486461301,32.2565113996,2010,32.2565113995815,-13.8486461301148
792,36LUK972853_002,School,Community School,Chamubobo Community School,chamubobo com sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.6987262402,32.0496782198,2010,32.0496782197741,-13.6987262402238
793,36LVK582951_001,School,Basic School,Munga Basic School,munga b sch,ZamStats,Eastern,103,Chipata,103002,-13.6117241797,32.6141589997,2010,32.6141589997381,-13.611724179727
794,36LVK604949_001,School Affiliated Infrastructure,Teachers Compound,Faana Teachers Compound,teachers comp,ZamStats,Eastern,103,Chipata,103002,-13.6135412096,32.6341740603,2010,32.6341740602847,-13.6135412095591
795,36LVK420694_002,School,Basic School,Chikando Basic School,chikando basic sch,ZamStats,Eastern,103,Chipata,103002,-13.8442601401,32.4641945997,2010,32.464194599701,-13.8442601400934
796,36LVK222819_002,School,Basic School,Mkotamo Basic School,mkotamo basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.7306319498,32.2805070304,2010,32.2805070303752,-13.7306319498046
797,36LVK623918_001,School,Nursery School,Faana Nursery School,faana nursery,ZamStats,Eastern,103,Chipata,103002,-13.64177942,32.6518903898,2010,32.6518903898297,-13.6417794199842
798,36LVK166707_002,School,Basic School,Kwenje Basic School,kwenje basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.8313878001,32.2284586797,2010,32.2284586797243,-13.8313878001068
799,36LVK303893_002,School,Basic School,Luona Basic School,luona basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.6643622797,32.3556412397,2010,32.3556412396516,-13.6643622796954
800,36LVL332076_001,School Affiliated Infrastructure,Teachers Compound,Mkowe Teachers Compound,mkowe teachers comp,ZamStats,Eastern,103,Kasenengwa,103012,-13.4985853402,32.3829175397,2010,32.3829175397128,-13.4985853402412
801,36LVL372036_002,School,Basic School,Nyongo Basic School,nyongo basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.5350053803,32.4199911998,2010,32.419991199834,-13.535005380294
802,36LVK264834_002,School,Basic School,Kasenengwa Basic School,kasenengwa basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.7173099299,32.3200673501,2010,32.3200673501282,-13.7173099299093
803,36LVL292092_002,School,Basic School,Masamba Basic School,masamba basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.4836972301,32.3467452701,2010,32.3467452700782,-13.483697230143
804,36LVK105796_002,School,Basic School,Chambuna Basic School,chambuna basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.7510252904,32.1726205401,2010,32.1726205401059,-13.7510252903848
805,36LVK156791_002,School,School,Chipembaulo School,chipembaulo sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.7561705196,32.2198238103,2010,32.2198238103206,-13.7561705195538
806,36LVK247614_002,School,Basic School,Chiswa Basic School,chiswa basic sch,ZamStats,Eastern,103,Chipata,103002,-13.9159894496,32.3032551801,2010,32.3032551800825,-13.9159894495534
807,36LVK309662_002,School,Basic School,Kazimule Basic School,kazimule basic sch,ZamStats,Eastern,103,Chipata,103002,-13.8727768004,32.3607687801,2010,32.3607687800552,-13.872776800409
808,36LVK359894_002,School,Basic School,Kanzutu Basic School,kanzutu basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.6631025696,32.4073791201,2010,32.4073791200504,-13.6631025696278
809,36LVK364844_002,School,Basic School,Madzimawe Basic School,madzimawe basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.70870532,32.4119182601,2010,32.4119182601196,-13.7087053199945
810,36LVK387660_001,School,Primary School,Nyakatali Primary School,nyakatali primary school,ZamStats,Eastern,103,Chipata,103002,-13.8743981899,32.4334983901,2010,32.4334983901387,-13.8743981899245
811,36LVK447637_001,School,School,Sairi School,sairi school,ZamStats,Eastern,103,Chipata,103002,-13.8959588802,32.4886219797,2010,32.4886219797206,-13.8959588801981
812,36LVK467739_001,School,Basic School,Kamwala Basic School,kamwala basic school,ZamStats,Eastern,103,Chipata,103002,-13.8032083397,32.5071349197,2010,32.5071349197408,-13.8032083396931
813,36LVK317862_002,School,High School,Kasenengwa High School,kasenengwa high school,ZamStats,Eastern,103,Kasenengwa,103012,-13.6921200399,32.3686965602,2010,32.3686965601981,-13.6921200399079
814,36LVK320832_002,School,Basic School,Chadyela Basic School,chadyela basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.7194852002,32.3716287098,2010,32.3716287097972,-13.7194852001818
815,36LVK411775_002,School,Basic School,Chilobwe Basic School,chilobwe basic school,ZamStats,Eastern,103,Chipata,103002,-13.7706469902,32.4554572202,2010,32.4554572201747,-13.7706469901664
816,36LVK417801_002,School,Basic School,Katintha Basic School,katintha basic school,ZamStats,Eastern,103,Kasenengwa,103012,-13.7469484999,32.4607850099,2010,32.4607850099203,-13.7469484998733
817,36LVK404736_001,School,Community School,Taonga Community School,taonga community school,ZamStats,Eastern,103,Chipata,103002,-13.8057534202,32.4486426496,2010,32.4486426496386,-13.8057534201841
818,36LVL331076_002,School,Basic School,Mkowe Basic School,mkowe basic sch,ZamStats,Eastern,103,Kasenengwa,103012,-13.4984565097,32.3824170598,2010,32.3824170597995,-13.4984565096602
819,36LVK139871_002,School,Community School,Yambani Community School,yambani com sc,ZamStats,Eastern,103,Kasenengwa,103012,-13.6835908696,32.2038735496,2010,32.2038735496247,-13.6835908696229
820,36LVK530827_001,School,School,Kanyanja School,kanyanja sch,ZamStats,Eastern,103,Chipata,103002,-13.7239218202,32.5657195601,2010,32.5657195601096,-13.7239218202358
821,36LVK625928_001,School,Basic School,Lunkhwakwa Basic School,lunkhwakwa bas,ZamStats,Eastern,103,Chipata,103002,-13.6328697097,32.6537204904,2010,32.6537204904084,-13.6328697096693
822,36LVK621927_001,School,Basic School,Mpezeni Basic School,mpezeni basic,ZamStats,Eastern,103,Chipata,103002,-13.6337085703,32.6500933097,2010,32.6500933096586,-13.6337085702942
823,36LVK517770_002,School,Primary School,Kabele Primary School,kabele pri sch,ZamStats,Eastern,103,Chipata,103002,-13.7751749004,32.5533539899,2010,32.5533539898948,-13.7751749004013
